class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.16	1654	976	1676	986	false	false	
5.15.5	1632	958	1652	977	false	false	
5.14	1537	974	1551	988	false	true	
4.1.1	1070	953	1078	962	false	false	
2.5	1939	914	1959	941	false	true	
2.1	1948	896	2001	950	false	false	
3.19	1233	858	1259	883	false	false	
5.16	657	950	676	979	false	false	
6.10.1	1816	618	2030	740	false	false	NA
5.15.2	1574	841	1600	868	false	false	
4.1.2	1942	946	1964	972	false	false	
4.2.1	1288	987	1295	994	false	true	
5.15.2	1472	853	1496	878	false	false	
5.15.2	1371	858	1397	883	false	false	
5.15.2	1265	859	1291	884	false	false	
6.6	1488	994	1495	1003	false	true	
