class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	203	929	219	947	false	true	
1.34.2	4	940	22	954	false	true	
3.19	739	960	752	974	false	true	
6.10.1	1509	921	1721	965	false	true	ОДИНЦОВО 4.1
5.15.1	1584	891	1667	953	false	false	
5.16	1276	952	1291	984	false	true	
8.22.3	808	971	825	1031	false	false	
4.2.3	803	943	826	966	false	false	
4.1.5	982	961	996	975	false	false	
5.19.1	1098	965	1115	982	false	false	
6.10.1	950	956	1024	965	false	true	NA
5.19.2	701	953	709	961	false	true	
5.19.2	756	961	773	977	false	false	
1.34.2	454	943	471	956	false	false	
1.34.2	228	942	246	955	false	true	
5.19.2	89	944	99	961	false	false	
