class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.10.1	1805	624	2016	744	false	false	NA
2.1	1936	896	1988	948	false	false	
2.5	1932	913	1951	940	false	true	
4.1.2	1935	944	1958	971	false	false	
5.15.2	1373	858	1397	882	false	false	
4.2.1	1291	986	1297	993	false	true	
5.15.2	1269	860	1292	885	false	false	
6.16	1652	974	1675	985	false	false	
3.19	1237	859	1261	884	false	false	
5.19.2	968	963	976	965	false	true	
4.1.1	1074	952	1083	961	false	false	
5.16	670	949	688	979	false	false	
5.15.2	1572	841	1598	866	false	false	
5.15.2	1472	853	1495	878	false	false	
5.15.5	1631	957	1652	977	false	false	
5.14	1539	973	1552	987	false	false	
6.6	1491	992	1499	1000	false	true	
