class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.19	664	948	676	960	false	false	
5.19.2	612	941	620	949	false	false	
5.19.2	686	949	701	964	false	false	
6.10.1	1319	922	1475	952	false	true	ОДИНЦОВО 4.1
5.15.1	1364	902	1421	947	false	false	
5.16	1154	941	1167	968	false	true	
8.22.3	750	957	765	1010	false	false	
4.2.3	747	935	766	954	false	false	
4.1.5	890	948	903	962	false	false	
5.19.1	997	952	1011	967	false	false	
6.10.1	859	943	927	952	false	true	NA
1.34.2	430	934	445	946	false	false	
1.34.2	232	933	242	945	false	true	
5.19.1	185	922	200	939	false	false	
