class	xtl	ytl	xbr	ybr	temporary	occluded	data
2.1	1942	896	1994	949	false	false	
4.1.2	1938	944	1960	971	false	false	
2.5	1935	913	1955	941	false	true	
6.10.1	1811	621	2022	742	false	false	NA
6.16	1653	975	1675	985	false	false	
5.15.5	1632	957	1651	977	false	false	
5.14	1538	974	1552	988	false	false	
5.15.2	1573	842	1598	866	false	false	
3.19	1235	859	1259	883	false	false	
4.1.1	1072	952	1080	962	false	false	
5.19.2	966	963	974	965	false	true	
5.16	664	948	682	978	false	false	
5.15.2	1472	853	1495	877	false	false	
4.2.1	1290	986	1296	994	false	true	
5.15.2	1372	858	1396	882	false	false	
5.15.2	1268	859	1291	883	false	false	
6.6	1489	993	1497	1003	false	false	
