class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.4	637	973	646	986	false	true	
5.19.2	677	943	695	960	false	false	
5.19.1	1374	943	1382	962	false	true	
8.2.1	1419	934	1455	963	true	false	500 м
4.1.2	1381	913	1401	935	false	false	
6.16	1398	950	1415	960	false	true	
5.16	1360	941	1369	964	false	true	
3.24	1428	960	1458	991	true	false	40
1.25	1415	894	1455	938	true	false	
2.1	1634	897	1694	956	false	false	
3.24	254	974	304	1022	true	false	40
8.2.1	240	929	307	960	true	false	500 м
1.25	247	870	289	922	true	false	
1.25	962	1022	976	1036	true	true	
1.25	1088	1022	1100	1033	true	false	
