class	xtl	ytl	xbr	ybr	temporary	occluded	data
1.34.1	1146	955	1180	964	false	false	
3.27	1159	938	1168	946	false	false	
4.3	1236	946	1254	963	false	false	
2.4	1253	949	1262	961	false	true	
2.1	1157	925	1168	936	false	false	
2.2	1230	898	1253	921	false	false	
8.13	1234	922	1253	940	false	false	
6.10.1	1271	851	1386	886	false	true	NA
8.2.1	1483	885	1540	915	false	false	50 м
5.20	1264	909	1281	928	false	true	
5.22	1848	863	1866	918	false	false	
5.19.2	590	903	618	932	false	false	
2.4	1682	885	1697	913	false	false	
3.24	1481	827	1539	884	false	false	20
5.19.1	1443	889	1472	920	false	false	
5.20	1486	772	1534	821	false	false	
