class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.2	546	906	577	938	false	false	
1.34.1	1152	961	1187	970	false	false	
4.3	1246	951	1263	968	false	false	
2.4	1264	954	1272	966	false	true	
8.13	1243	926	1263	945	false	false	
2.2	1238	901	1263	925	false	false	
5.19.1	1473	886	1507	920	false	false	
3.27	1165	943	1174	952	false	false	
8.2.1	1532	878	1597	911	false	false	50 м
5.20	1275	911	1293	931	false	true	
3.24	1530	811	1595	876	false	false	20
5.20	1532	745	1593	806	false	false	
2.4	1728	881	1745	912	false	false	
5.22	1927	854	1947	915	false	false	
2.1	1164	930	1175	942	false	false	
6.10.1	1283	850	1403	887	false	true	NA
