class	xtl	ytl	xbr	ybr	temporary	occluded	data
2.1	709	994	720	1005	false	false	
3.19	1161	786	1199	823	false	false	
5.15.2	1212	787	1248	825	false	false	
5.15.2	1371	788	1409	825	false	false	
5.15.2	1523	782	1561	819	false	false	
5.15.2	1677	767	1718	808	false	false	
4.1.2	2270	932	2303	974	false	false	
2.5	2266	884	2304	925	false	false	
5.15.5	1713	948	1742	977	false	false	
6.16	1752	974	1783	988	false	false	
5.14	1542	970	1560	988	false	false	
8.22.1	1231	993	1237	1005	false	true	
4.2.1	1228	980	1239	992	false	false	
6.6	1465	992	1476	1005	false	false	
5.19.1	971	952	981	963	false	false	
4.1.1	971	937	981	948	false	false	
5.19.2	843	948	852	958	false	false	
3.1	801	995	811	1007	false	false	
5.16	168	903	201	955	false	false	
