class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.2	472	919	488	935	false	false	
2.4	1941	867	1995	913	false	false	
2.2	1937	803	1998	862	false	false	
5.19.1	1865	748	1908	791	false	false	
5.19.2	251	846	287	882	false	false	
2.4	2004	793	2046	828	false	false	
5.19.2	1401	925	1413	942	false	false	
5.19.1	1297	909	1313	928	false	true	
2.4	1045	922	1055	936	false	false	
6.4	963	929	975	942	false	false	
6.16	1837	906	1913	928	false	false	
5.19.1	2132	847	2146	880	false	false	
3.27	2374	817	2384	849	false	false	
3.4	2374	888	2382	916	false	false	
8	963	944	976	951	false	false	
8	2377	851	2382	883	false	false	
