class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.2	1075	966	1082	972	false	true	
2.1	1952	899	1999	946	false	false	
4.1.2	1978	941	1998	964	false	false	
6.10.1	1821	659	2009	768	false	false	NA
5.15.5	1702	954	1721	973	false	false	
6.16	1721	971	1742	980	false	false	
6.6	1580	990	1587	998	false	false	
5.14	1621	970	1635	984	false	false	
5.15.2	1640	847	1664	872	false	false	
5.15.2	1547	860	1568	880	false	false	
5.15.2	1454	865	1476	887	false	false	
3.19	1328	867	1350	891	false	false	
8.22.1	1386	994	1391	1010	false	true	
5.15.2	1358	868	1380	889	false	false	
4.2.1	1384	985	1392	993	false	false	
5.16	814	956	831	982	false	false	
5.19.1	106	883	137	916	false	false	
4.1.1	1176	954	1184	963	false	false	
5.19.1	1176	967	1184	971	false	true	
2.5	1987	927	1999	936	false	true	
