class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	169	913	175	927	false	true	
5.19.2	145	917	156	941	false	false	
5.19.1	215	887	237	915	false	false	
1.34.2	444	886	479	912	false	false	
4.2.3	1026	852	1080	907	false	false	
8.22.3	1038	917	1077	1055	false	false	
6.10.1	1403	903	1515	918	false	true	NA
4.1.5	1451	909	1472	932	false	false	
5.19.1	1645	907	1673	936	false	false	
5.16	2130	847	2183	922	false	false	
5.19.2	1084	916	1110	943	false	false	
1.34.2	81	896	115	919	false	false	
3.4	699	925	705	937	false	false	
