class	xtl	ytl	xbr	ybr	temporary	occluded	data
4.1.1	847	900	860	914	false	false	
5.19.2	689	912	702	925	false	true	
3.1	616	969	632	985	false	false	
5.15.2	1141	578	1222	659	false	false	
5.15.2	1735	579	1810	654	false	false	
5.15.2	2024	556	2104	637	false	false	
6.6	1441	974	1456	989	false	false	
5.14	1567	947	1589	970	false	false	
5.15.5	1911	913	1953	957	false	false	
3.19	1049	578	1124	652	false	false	
4.2.1	1163	958	1176	970	false	false	
8.22.1	1167	972	1173	983	false	true	
5.19.1	848	919	860	932	false	false	
2.1	567	967	580	979	false	true	
5.15.2	1447	584	1526	664	false	false	
5.16	0	878	3	940	false	true	
6.16	1998	952	2046	976	false	false	
