class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.2	267	876	314	924	false	false	
1.34.1	1180	964	1219	975	false	false	
5.20	1328	902	1353	927	false	false	
4.3	1290	951	1311	973	false	false	
8.13	1286	921	1310	945	false	false	
2.2	1281	892	1310	920	false	false	
6.10.1	1341	821	1494	869	false	true	NA
5.19.1	1679	838	1735	893	false	false	
8.2.1	2008	762	2150	832	false	false	50 м
3.24	1112	946	1121	955	false	false	40
2.1	1192	931	1205	945	false	false	
3.27	1195	946	1205	955	false	false	
3.24	2013	613	2142	755	false	false	20
5.20	2003	463	2143	604	false	false	
2.4	2004	844	2023	895	false	false	
