class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.6	1489	996	1497	1007	false	false	
6.16	1654	979	1676	989	false	false	
5.15.5	1632	960	1652	981	false	false	
5.14	1536	977	1551	991	false	false	
4.1.1	1069	956	1078	966	false	false	
2.5	1940	917	1960	944	false	true	
2.1	1949	898	2003	953	false	false	
3.19	1233	861	1259	887	false	false	
5.16	657	952	676	982	false	false	
6.10.1	1816	618	2032	743	false	false	NA
4.1.2	1942	948	1964	975	false	false	
4.2.1	1288	990	1294	998	false	true	
5.15.2	1472	855	1496	881	false	false	
5.15.2	1371	860	1397	885	false	false	
5.15.2	1266	862	1290	886	false	false	
5.15.2	1573	843	1600	871	false	false	
