class	xtl	ytl	xbr	ybr	temporary	occluded	data
4.4.1	1410	952	1427	969	false	false	
5.19.1	604	937	636	972	false	false	
5.19.2	1408	975	1424	993	false	false	
6.3.1	1261	992	1292	1023	false	false	
2.1	1754	901	1803	952	false	false	
5.19.2	1261	954	1291	984	false	false	
5.19.1	1761	961	1798	995	false	false	
5.19.1	1090	967	1108	986	false	false	
3.1	1089	940	1109	961	false	false	
5.19.1	1718	982	1739	1004	false	false	
1.23	1709	946	1728	969	false	false	
5.19.2	875	975	890	993	false	false	
5.19.2	1062	956	1070	981	false	false	
5.16	1820	976	1829	990	false	false	
3.24	1710	974	1725	987	false	true	30
