class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	1660	971	1675	986	false	false	
5.20	1639	921	1658	939	false	true	
5.19.1	1291	952	1303	965	false	true	
3.24	1639	941	1660	960	false	true	20
5.19.1	1176	958	1191	972	false	false	
4.4.1	1512	958	1523	972	false	false	
5.19.2	1511	974	1523	986	false	false	
6.3.1	1428	964	1441	979	false	false	
5.19.1	1280	962	1293	975	false	false	
5.16	1693	938	1709	970	false	true	
5.16	190	893	211	927	false	false	
5.19.2	134	622	200	700	false	false	
8.5.2	1790	932	1845	958	false	false	
4.4.1	130	399	205	475	false	false	
3.1	1292	936	1304	949	false	false	
3.27	1792	877	1845	931	false	false	
5.19.2	1428	945	1442	959	false	false	
5.14	1795	828	1846	873	false	false	
2.1	1656	943	1680	966	false	false	
5.19.2	967	959	981	973	false	false	
