class	xtl	ytl	xbr	ybr	temporary	occluded	data
2.4	1334	956	1350	972	false	false	
3.24	1586	915	1622	951	false	false	40
4.1.4	1438	955	1466	985	false	false	
8	1482	977	1522	1001	false	true	Пропан
4.1.2	1378	961	1392	978	false	false	
4.1.1	1334	975	1349	991	false	false	
2.4	1373	939	1393	958	false	false	
2.1	1428	911	1470	952	false	false	
7.3	1483	912	1521	976	false	true	
6.9.1	1065	884	1134	917	false	false	МКАД Сколковское ш. 0.6 Ленинский пр-т 8.3
2.1	1062	942	1082	964	false	false	
4.1.1	1065	965	1082	985	false	false	
