class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.2.4	1411	962	1424	984	false	false	
4.4.1	1391	963	1409	981	false	true	
5.19.1	1392	985	1408	1000	false	false	
2.4	1389	943	1407	962	false	true	
4.4.1	1425	963	1446	984	false	false	
5.19.1	1427	987	1445	1004	false	false	
8.24	1099	997	1124	1013	false	false	
8.2.4	1107	975	1120	997	false	false	
3.27	1102	949	1127	974	false	false	
4.4.2	1074	938	1098	960	false	false	
5.19.2	1080	1001	1093	1015	false	false	
3.27	1406	938	1429	961	false	false	
4.4.1	1079	982	1094	997	false	false	
5.19.2	1036	977	1051	992	false	false	
2.4	1421	935	1450	960	false	true	
4.4.1	1668	982	1676	997	false	false	
5.19.2	1668	1002	1677	1018	false	false	
