class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.24	1670	905	1742	941	false	false	
3.27	1671	834	1738	904	false	false	
4.4.1	1396	946	1415	966	false	false	
1.11.1	1051	923	1064	944	false	false	
3.24	1052	945	1063	965	false	false	40
3.24	1585	926	1635	977	false	false	20
5.19.2	918	943	928	969	false	false	
4.4.1	819	921	835	949	false	false	
3.27	312	701	404	811	false	false	
5.20	1589	877	1634	925	false	false	
8.2.4	331	877	376	983	false	false	
8.2.4	1688	954	1725	1024	false	false	
8.24	306	817	402	871	false	false	
