class	xtl	ytl	xbr	ybr	temporary	occluded	data
2.1	1503	905	1549	953	false	false	
5.19.1	1510	961	1543	992	false	false	
5.19.1	1409	982	1429	1004	false	false	
5.19.1	775	985	795	1003	false	false	
5.19.1	1118	976	1136	996	false	false	
5.19.2	539	1001	555	1018	false	true	
5.19.1	520	961	552	992	false	false	
5.19.2	212	958	240	985	false	false	
5.19.1	1060	958	1086	984	false	false	
3.1	775	959	794	980	false	false	
4.1.4	1330	1017	1342	1031	false	true	
3.27	1362	997	1375	1009	false	false	
2.1	1327	1001	1336	1015	false	true	
