class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.2	2169	844	2191	864	false	false	
4.1.5	44	1014	66	1038	false	true	
5.19.1	373	966	386	988	false	false	
5.15.1	1456	877	1506	913	false	false	
6.10.1	1547	845	1715	931	false	false	Марфино
2.1	1431	780	1482	830	false	false	
5.19.1	1286	905	1303	920	false	false	
5.16	1240	901	1254	921	false	false	
5.19.2	934	917	949	933	false	false	
5.16	142	792	188	857	false	false	
2.1	33	972	72	1010	false	true	
5.19.2	0	1023	8	1050	false	true	
5.19.1	1869	856	1878	883	false	false	
2.4	1482	845	1489	870	false	false	
5.19.2	1986	861	1999	884	false	false	
6.16	1283	924	1307	931	false	false	
