class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.16	1348	932	1360	952	false	false	
5.19.1	1429	912	1452	934	false	false	
8.2.1	1457	937	1485	949	false	true	20 м
5.20	1459	879	1485	906	false	true	
5.15.1	1320	925	1337	939	false	false	
5.19.2	1076	926	1094	947	false	true	
5.19.2	188	910	210	931	false	true	
5.32	1324	939	1334	955	false	false	40
8.2.1	1055	958	1084	971	false	false	20 м
3.24	1055	929	1083	957	false	false	20
5.20	1055	900	1082	927	false	false	
3.27	1778	764	1845	830	false	false	
3.27	879	869	930	919	false	false	
5.19.1	511	920	531	935	false	true	
3.24	1459	909	1487	934	false	true	20
