class	xtl	ytl	xbr	ybr	temporary	occluded	data
2.4	908	959	916	970	false	false	
2.4	2349	968	2359	977	false	false	
2.4	2094	963	2104	972	false	true	
2.4	1836	965	1847	975	false	false	
5.7.2	514	832	571	869	false	true	
2.4	521	870	535	942	false	false	
2.4	1293	960	1306	971	false	false	
5.20	1158	915	1187	944	false	false	
5.16	1641	674	1742	827	false	false	
1.17	2199	738	2241	834	false	false	
2.4	1065	959	1073	967	false	true	
5.7.2	2093	957	2105	963	false	false	
5.7.2	2349	961	2360	967	false	false	
5.7.2	1833	959	1849	964	false	false	
5.7.2	1565	956	1581	961	false	false	
5.7.2	1291	954	1308	959	false	false	
