class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.16	2236	597	2341	791	false	false	
3.27	1477	872	1523	917	false	false	
5.20	1478	920	1521	963	false	false	
5.16	1270	952	1280	970	false	true	
5.19.2	1250	956	1258	959	false	true	
5.19.2	1097	959	1107	970	false	true	
8.17	1097	971	1107	976	false	true	
5.19.2	1078	959	1092	974	false	false	
5.20	1077	976	1092	992	false	false	
8.17	1077	993	1093	1002	false	false	
5.20	1282	947	1297	962	false	false	
5.19.2	1276	947	1281	961	false	true	
3.27	1263	954	1269	965	false	true	
