class	xtl	ytl	xbr	ybr	temporary	occluded	data
2.4	196	964	213	981	false	false	
5.7.2	188	948	220	959	false	false	
6.10.1	1328	931	1425	981	false	true	NA
6.16	1493	951	1530	962	false	false	
8.1.4	1527	895	1553	907	false	false	50 м
3.4	1526	865	1552	891	false	false	8 т
6.10.1	1588	954	1676	973	false	false	ХРАМ НОВОМУЧЕНИКОВ И ИСПОВЕДНИКОВ РОССИЙСКИХ
6.10.1	1589	932	1675	951	false	false	ЗАРЕЧЬЕ
6.10.1	1936	582	2154	690	false	false	NA
3.10	1036	954	1051	971	false	true	
3.27	1305	942	1320	958	false	false	
3.1	1944	926	1961	944	false	true	
8.2.2	1039	991	1047	1008	false	false	70 м
3.27	1037	973	1052	989	false	true	
8.2.2	1308	960	1318	977	false	false	70 м
5.19.1	1551	939	1558	956	false	false	
