class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.2.2	1274	1021	1281	1034	false	false	70 м
8.1.4	1390	982	1405	989	false	false	50 м
3.27	1273	1010	1282	1020	false	false	
6.16	1375	1015	1395	1021	false	false	
3.4	1390	965	1404	979	false	false	8 т
6.10.1	1417	1016	1467	1027	false	false	ХРАМ НОВОМУЧЕНИКОВ И ИСПОВЕДНИКОВ РОССИЙСКИХ
6.10.1	1417	1003	1466	1015	false	false	ЗАРЕЧЬЕ
5.15.1	2004	853	2088	914	false	false	
6.10.1	1448	886	1520	923	false	false	NA
3.1	1709	997	1719	1009	false	true	
6.10.1	1287	1002	1356	1036	false	true	NA
5.16	1908	843	1945	897	false	true	
2.4	550	1024	559	1036	false	false	
5.7.2	545	1015	563	1022	false	false	
5.15.1	856	1032	864	1046	false	false	
3.27	1089	1031	1099	1043	false	true	
8.2.2	1091	1044	1097	1056	false	false	70 м
3.10	1089	1019	1099	1030	false	true	
