class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.22.3	1981	925	1985	946	false	true	
3.24	1907	886	1925	906	false	false	100
5.3	1907	855	1925	885	false	false	
5.15.5	1972	867	2000	894	false	false	
6.9.2	1435	744	1617	790	false	true	NA
2.4	2009	614	2171	757	false	false	
4.1.1	2032	772	2160	902	false	false	
6.9.2	1649	739	1726	816	false	false	Заречье МКАД
6.9.1	1766	735	1911	816	false	false	NA
6.10.2	1972	901	2004	912	false	true	53
6.10.1	1919	841	1960	864	false	true	Сколково
5.4	2061	921	2064	934	false	true	
