class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.16	2156	653	2278	832	false	false	
5.20	1544	911	1600	969	false	false	
8.17	827	914	883	944	false	false	
5.19.2	824	855	881	912	false	false	
5.7.2	1038	944	1061	955	false	true	
2.4	1040	959	1048	979	false	false	
5.20	1284	960	1299	976	false	false	
5.19.1	1543	851	1599	907	false	false	
3.27	1788	772	1878	861	false	false	
5.16	1373	925	1396	962	false	false	
3.1	328	977	337	985	false	true	
5.20	1838	972	1843	992	false	true	
5.19.2	1838	952	1845	967	false	true	
