class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.1.4	1841	746	1896	772	false	false	50 м
3.4	1840	686	1894	740	false	false	8 т
5.15.1	324	908	351	942	false	false	
4.2.3	988	947	1000	958	false	false	
5.19.1	1733	858	1744	886	false	true	
6.10.1	2040	809	2225	851	false	false	ЗАРЕЧЬЕ
8.2.2	1356	891	1369	918	false	false	70 м
3.27	1351	865	1373	889	false	false	
6.16	1745	862	1815	883	false	false	
3.1	2296	849	2321	869	false	true	
6.10.1	1383	852	1526	923	false	true	NA
8.2.2	959	936	971	961	false	false	70 м
3.27	953	908	977	934	false	false	
3.10	952	881	977	907	false	false	
6.10.1	2038	857	2225	902	false	false	ХРАМ НОВОМУЧЕНИКОВ И ИСПОВЕДНИКОВ РОССИЙСКИХ
8.22.3	990	959	999	989	false	false	
