class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.24	467	1007	487	1029	true	false	80
4.2.1	434	967	473	1007	false	true	
1.34.3	413	1039	486	1061	false	true	
3.24	924	955	944	973	false	false	80
8.24	924	1004	948	1015	false	false	
1.25	400	1001	439	1038	true	false	
4.2.3	435	1009	464	1036	false	false	
3.27	923	980	944	1002	false	false	
6.6	1043	940	1064	962	false	false	
5.19.1	782	936	802	965	false	true	
4.1.2	848	938	892	981	false	false	
2.4	848	888	893	934	false	false	
2.2	845	823	901	882	false	false	
