class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.23	1365	948	1385	957	false	false	
6.9.1	1387	941	1411	956	false	true	NA
8.5.2	1363	893	1380	902	false	false	
4.2.3	1555	880	1595	920	false	false	
4.2.3	1175	934	1205	964	false	true	
1.20.2	1209	964	1225	985	true	true	
5.14	1363	870	1380	887	false	false	
6.9.2	1208	169	1724	434	false	false	NA
8.2.4	1481	900	1494	927	false	false	
5.19.1	1789	832	1803	884	false	true	
3.24	1364	922	1382	941	false	false	80
5.19.2	2007	884	2020	920	false	false	
6.9.1	1310	880	1370	913	false	true	NA
8.24	1473	882	1501	896	false	false	
3.27	1471	843	1500	871	false	false	
1.34.3	1561	925	1596	1029	false	false	
