class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.24	1651	898	1705	923	false	false	
6.9.1	1269	734	1427	816	false	true	NA
6.10.1	1270	960	1295	974	false	false	NA
1.25	1223	967	1233	975	true	true	
4.2.1	1135	947	1158	970	false	true	
8.2.4	1667	926	1693	973	false	false	
3.27	1649	841	1699	893	false	false	
6.10.1	1388	911	1420	926	false	false	NA
3.24	1201	972	1213	975	false	true	60
1.20.2	1242	967	1260	984	true	false	
4.2.3	1216	939	1243	967	false	false	
6.9.1	1298	927	1348	952	false	true	NA
3.24	1159	970	1172	983	true	false	80
1.25	1115	967	1137	988	true	false	
4.2.3	1139	968	1155	988	false	false	
5.16	1386	957	1395	972	false	false	
