class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.2	2224	460	2343	577	false	false	
8.24	1712	824	1883	907	false	false	
3.25	324	942	339	956	false	false	20
5.19.1	1727	84	1890	252	false	false	
3.27	1706	646	1881	815	false	false	
8.17	1871	923	1903	940	false	true	
8.6.5	1872	903	1902	922	false	true	
6.4	1888	867	1899	901	false	true	
3.24	1349	866	1390	928	false	false	40
8.2.4	599	979	611	1005	false	false	
3.27	594	952	619	977	false	false	
3.24	595	928	620	952	false	false	20
5.20	598	902	624	928	false	false	
5.19.2	512	934	533	954	false	false	
5.20	325	926	341	941	false	false	
5.19.1	0	591	58	688	false	true	
8.6.5	1746	914	1767	929	false	true	
