class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.8	1438	957	1452	964	false	false	
8.6.1	1438	949	1452	956	false	false	
8.2.3	956	925	969	952	false	false	
3.27	948	892	977	922	false	true	
6.4	1438	933	1452	946	false	false	
8.8	1502	915	1530	930	false	false	
8.6.1	1499	898	1529	915	false	false	
6.4	1499	865	1527	892	false	false	
5.19.1	1136	935	1142	949	false	true	
5.19.1	1472	941	1480	956	false	true	
8.17	1456	942	1471	951	false	true	
8.6.1	1456	934	1471	942	false	false	
6.4	1455	915	1472	931	false	true	
