class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.6.5	2426	815	2448	847	false	true	
6.4	2424	752	2448	811	false	true	
6.4	2194	771	2253	826	false	false	
8.2.4	445	914	463	948	false	false	
3.27	440	876	476	911	false	false	
3.24	444	843	479	875	false	false	20
5.19.2	366	853	397	882	false	false	
3.25	223	871	242	888	false	false	20
5.20	445	806	484	843	false	false	
5.20	224	850	244	870	false	false	
3.24	1937	505	2033	708	false	false	40
8.17	2426	849	2448	880	false	true	
8.6.5	2191	832	2251	857	false	false	
