class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.24	1822	915	1878	945	false	true	
3.27	1822	850	1876	913	false	true	
3.24	1819	784	1875	842	false	false	80
1.25	2003	960	2037	992	true	false	
4.2.3	2040	965	2066	991	false	false	
3.24	2071	964	2094	985	true	false	80
1.34.3	2009	992	2090	1015	false	true	
4.2.1	2035	927	2074	970	false	true	
4.2.3	1651	891	1706	951	false	true	
6.6	2132	756	2193	809	false	false	
5.19.1	1670	529	1801	675	false	false	
5.16	828	933	846	964	false	false	
3.24	1615	953	1647	990	true	false	60
1.25	1649	941	1690	982	true	false	
1.20.2	1692	946	1727	985	true	false	
1.34.2	1630	988	1712	1016	false	true	
