class	xtl	ytl	xbr	ybr	temporary	occluded	data
1.25	1204	960	1223	977	true	false	
4.2.3	1226	961	1241	977	false	false	
3.24	1243	961	1256	975	true	false	80
1.34.3	1212	978	1254	991	false	true	
1.20.2	1154	955	1176	977	true	false	
1.25	1128	954	1150	974	true	false	
3.24	1108	957	1126	978	true	false	60
6.9.2	1331	856	1402	894	false	true	NA
4.2.1	1223	943	1244	963	false	true	
4.2.3	1128	924	1158	956	false	true	
3.27	1340	928	1359	948	false	false	
8.24	1344	949	1360	959	false	false	
8.2.4	1346	961	1354	979	false	false	
