class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.6.1	1586	1003	1603	1011	false	false	
8.24	1386	1020	1396	1026	false	false	
3.27	1562	1014	1573	1026	false	false	
3.27	1384	1005	1397	1018	false	false	
8.17	1588	1013	1604	1022	false	false	
6.4	1177	945	1204	973	false	false	
6.4	1585	988	1604	1003	false	false	
6.4	1578	1013	1589	1026	false	true	
5.19.1	1711	933	1735	969	false	false	
8.6.1	1175	975	1206	992	false	false	
5.19.2	1177	909	1205	937	false	false	
5.16	1918	889	1953	941	false	false	
6.4	1674	946	1694	967	false	false	
8.6.5	1671	968	1695	980	false	false	
2.4	1554	1020	1562	1030	false	true	
8.6.1	1576	1027	1589	1033	false	false	
