class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.16	1616	912	1647	924	false	true	
2.1	1588	790	1623	826	false	false	
8.24	1049	908	1069	917	false	false	
5.19.2	1099	835	1116	853	false	false	
5.19.1	1052	820	1069	839	false	false	
6.4	942	859	955	873	false	false	
6.4	892	863	906	877	false	false	
5.19.2	687	845	704	863	false	true	
3.27	1050	887	1069	906	false	false	
8.24	1546	852	1567	863	false	false	
3.27	1547	832	1567	851	false	false	
5.19.1	1547	807	1566	826	false	false	
4.1.5	1593	835	1617	858	false	true	
8.6.5	892	878	906	883	false	false	
8.6.5	942	874	955	881	false	false	
8.17	943	882	957	888	false	false	
