class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	1282	480	1373	574	false	false	
8.24	1268	891	1361	934	false	false	
8.6.5	1448	911	1477	923	false	false	
3.24	1097	876	1130	924	false	false	40
8.6.5	1547	903	1574	917	false	false	
5.19.2	1652	645	1723	716	false	false	
6.4	1547	873	1573	901	false	false	
8.17	1547	918	1576	936	false	false	
6.4	1450	880	1477	908	false	true	
8.2.4	425	951	436	975	false	false	
5.20	427	880	449	904	false	false	
3.24	423	905	447	926	false	false	20
3.27	421	927	445	950	false	false	
5.19.2	335	907	355	926	false	false	
3.27	1266	791	1360	884	false	false	
5.19.1	103	679	175	746	false	false	
