class	xtl	ytl	xbr	ybr	temporary	occluded	data
1.34.2	1429	974	1507	1002	false	true	
5.16	891	924	909	955	false	false	
3.24	1412	936	1447	976	true	false	60
1.25	1448	928	1491	969	true	false	
1.20.2	1489	929	1531	971	true	false	
4.2.3	1452	870	1507	933	false	true	
4.2.1	1939	909	1980	949	false	true	
5.19.1	1574	647	1665	750	false	false	
1.34.3	1913	977	1997	998	false	true	
1.25	1904	944	1942	975	true	false	
3.24	1977	949	2001	971	true	false	80
3.24	1777	798	1824	849	false	false	80
6.6	2047	773	2097	816	false	false	
4.2.3	1942	948	1975	976	false	false	
8.24	1779	914	1827	936	false	false	
3.27	1779	855	1825	908	false	false	
5.16	2420	878	2448	920	false	true	
