class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.10.1	1371	957	1393	972	false	true	NA
6.9.1	1391	932	1410	952	false	true	NA
6.10.1	1429	927	1452	941	false	true	NA
6.9.1	1331	836	1418	883	false	true	NA
1.34.2	1237	981	1262	994	false	true	
3.24	1209	965	1224	969	false	true	60
4.2.3	1224	934	1254	963	false	true	
8.23	1761	835	1853	879	false	false	
3.24	1770	744	1843	815	false	false	80
8.5.2	1767	629	1837	664	false	false	
5.14	1760	535	1836	612	false	false	
1.25	1230	959	1246	978	true	true	
1.20.2	1247	957	1270	979	true	false	
4.2.1	1196	942	1220	965	false	true	
3.27	1411	936	1425	950	false	false	
8.2.4	1415	962	1423	976	false	false	
