class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.17	1342	910	1362	921	false	true	
8.6.1	1342	898	1363	909	false	true	
6.4	1342	874	1362	895	false	true	
8.8	1313	931	1332	940	false	false	
8.6.1	1313	921	1331	930	false	false	
6.4	1314	901	1330	917	false	false	
5.19.1	1367	907	1385	926	false	true	
8.8	1489	835	1536	863	false	false	
6.4	1482	747	1532	799	false	false	
5.19.1	916	901	932	920	false	true	
8.2.3	529	860	553	909	false	false	
3.27	517	806	565	854	false	true	
8.6.1	1484	806	1536	834	false	false	
