class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.2	1766	883	1775	916	false	false	
8.5.2	1265	949	1283	959	false	false	
3.24	901	955	934	990	true	false	80
1.25	801	952	859	1000	true	false	
4.2.3	857	957	897	997	false	false	
4.2.1	847	908	904	953	false	true	
5.19.2	2146	833	2172	887	false	false	
6.10.1	1681	786	1886	879	false	true	NA
6.10.1	1257	911	1296	931	false	true	NA
6.9.1	1170	951	1195	964	false	false	NA
5.14	1264	931	1281	947	false	false	
8.2.4	1369	854	1386	886	false	false	
3.24	1002	993	1011	1003	true	false	60
3.27	1357	799	1390	833	false	false	
8.24	1360	835	1393	852	false	false	
1.25	1014	989	1025	1000	true	false	
1.20.2	1029	988	1040	1001	true	false	
4.2.3	1012	970	1029	987	false	false	
1.34.2	1008	1002	1038	1011	false	false	
1.34.3	819	1001	929	1025	false	false	
