class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.6	1260	1009	1270	1022	false	false	
5.19.2	1073	1012	1083	1021	false	true	
8.24	1269	1001	1283	1009	false	false	
3.27	1268	986	1283	1000	false	false	
2.4	1256	993	1268	1007	false	true	
8.6.1	1316	971	1342	985	false	false	
6.4	1317	949	1339	972	false	false	
8.6.5	1490	907	1529	924	false	false	
6.4	1492	866	1529	903	false	false	
5.19.1	1892	714	2003	849	false	false	
8.24	1044	998	1060	1005	false	false	
8.6.1	349	929	427	967	false	false	
6.4	345	845	427	924	false	false	
5.19.2	342	749	422	828	false	false	
8.6.1	1295	1004	1314	1013	false	false	
6.4	1297	987	1312	1002	false	false	
8.17	1317	986	1343	999	false	false	
3.27	1044	982	1059	996	false	false	
