class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.27	1437	927	1456	948	false	false	
1.20.2	1238	955	1259	975	true	false	
1.25	1211	952	1233	973	true	false	
3.24	1189	956	1209	977	true	false	60
4.2.3	1208	921	1241	955	false	true	
6.9.2	1433	857	1505	895	false	true	NA
1.34.3	1296	977	1338	989	false	true	
5.16	2389	671	2448	794	false	true	
3.24	1326	958	1340	972	true	false	80
4.2.3	1308	959	1324	977	false	false	
1.25	1287	955	1307	976	true	false	
4.2.1	1306	939	1328	964	false	true	
8.24	1437	949	1455	958	false	false	
8.2.4	1442	960	1450	977	false	false	
