class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.27	1491	949	1517	974	false	false	
5.19.2	1536	910	1553	945	false	false	
5.5	1493	922	1515	945	false	false	
2.1	1723	574	1821	672	false	false	
6.10.1	1535	824	1729	899	false	false	NA
4.1.1	1741	692	1811	763	false	false	
3.27	1738	776	1812	850	false	false	
8.24	1739	860	1812	896	false	false	
8.22.3	2240	872	2319	1180	false	true	
4.2.3	2215	730	2332	853	false	false	
6.10.1	1374	941	1421	967	false	false	NA
6.9.1	1019	0	1869	63	false	true	NA
8.22.3	2368	1080	2448	1266	false	true	
5.19.1	1788	913	1809	944	false	false	
2.1	1314	996	1324	1006	false	false	
4.1.4	1380	925	1393	938	false	false	
6.10.1	1137	984	1173	995	false	false	NA
6.10.1	1184	983	1219	994	false	false	NA
6.10.1	1235	982	1271	994	false	false	NA
