class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.9.1	1380	935	1424	958	false	true	NA
6.10.1	1357	963	1381	973	false	false	NA
1.25	1177	970	1196	987	true	false	
6.9.1	1331	817	1437	870	false	true	NA
6.10.1	1428	933	1452	940	false	true	NA
3.24	1238	971	1251	975	false	true	60
4.2.3	1252	936	1282	966	false	true	
4.2.1	1197	949	1218	969	false	true	
1.25	1258	965	1274	984	true	true	
1.20.2	1276	964	1297	984	true	false	
1.34.2	1272	986	1285	999	false	true	
3.27	1456	926	1476	947	false	false	
8.24	1457	950	1479	961	false	false	
8.2.4	1464	962	1473	982	false	false	
3.24	1220	970	1232	976	true	true	80
4.2.3	1200	969	1216	983	false	true	
