class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.27	439	887	469	917	false	false	
3.13	437	851	469	884	false	false	4,5 м
5.5	435	816	466	849	false	false	
6.10.1	197	691	341	732	false	false	NA
6.10.1	0	689	129	731	false	true	NA
5.16	407	864	422	885	false	false	
5.19.2	978	804	1013	886	false	false	
3.25	503	690	578	765	false	false	80
2.1	483	554	592	659	false	false	
2.4	944	808	954	855	false	false	
6.9.1	2299	473	2442	567	false	true	NA
5.19.1	948	865	960	909	false	false	
5.7.1	937	784	955	807	false	false	
4.2.1	1511	669	1531	697	false	true	
