class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.24	1438	957	1458	967	false	false	
8.2.4	1445	970	1454	990	false	false	
3.25	1436	911	1456	932	false	false	80
3.27	1436	934	1458	956	false	false	
5.14	1381	923	1391	933	false	false	
5.5	1381	912	1391	922	false	false	
1.25	745	940	789	980	true	false	
4.2.1	782	902	830	945	false	true	
1.34.3	757	981	852	1004	false	false	
4.2.3	790	945	824	978	false	false	
3.24	829	943	854	971	true	false	80
6.10.1	1523	596	1703	691	false	false	NA
6.9.1	1201	911	1231	927	false	false	NA
