class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.2	1780	901	1788	931	false	false	
6.10.1	1578	850	1714	913	false	true	NA
5.14	1307	941	1319	953	false	false	
4.2.3	1079	959	1099	980	false	false	
8.2.4	1365	896	1375	917	false	false	
3.27	1357	859	1381	881	false	false	
8.24	1359	884	1381	895	false	false	
3.24	1071	984	1081	995	true	false	60
4.2.1	951	905	1003	953	false	true	
4.2.3	961	953	998	990	false	false	
3.24	1002	952	1031	980	true	false	80
1.34.3	924	993	1028	1016	false	false	
1.34.2	1078	993	1107	1003	false	false	
1.25	1083	980	1096	992	true	false	
1.20.2	1100	982	1113	993	true	false	
6.10.1	1308	923	1338	939	false	true	NA
1.25	913	953	956	991	true	false	
6.9.1	1237	950	1260	962	false	false	NA
6.10.1	1240	598	1419	689	false	false	NA
5.19.1	2145	838	2161	874	false	true	
