class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.9.1	1077	947	1103	959	false	false	NA
3.24	733	960	766	992	true	false	80
4.2.3	689	961	730	999	false	false	
4.2.1	680	912	735	960	false	true	
8.5.2	1173	932	1199	945	false	false	
1.25	638	958	688	1003	true	false	
5.19.2	2205	771	2244	845	false	false	
6.10.1	1971	601	2359	780	false	true	NA
5.14	1172	906	1196	930	false	false	
6.10.1	1163	890	1213	915	false	true	NA
8.24	1356	688	1420	718	false	false	
8.2.4	1376	722	1406	786	false	false	
3.27	1353	617	1418	681	false	false	
1.34.3	652	1004	762	1028	false	false	
5.19.1	1812	578	1852	715	false	false	
