class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.24	1657	926	1690	941	false	false	
3.24	1652	854	1685	887	false	false	80
5.15.5	1387	968	1403	984	false	false	
3.27	1656	892	1688	924	false	false	
1.25	1016	988	1046	1014	true	false	
4.2.3	1048	987	1075	1014	false	false	
4.2.1	1042	955	1076	984	false	true	
3.24	1078	986	1099	1007	true	false	80
6.10.1	1214	866	1285	903	false	false	NA
6.9.1	1370	652	1593	772	false	false	NA
1.34.3	1022	1015	1096	1032	false	false	
6.6	2329	531	2432	641	false	false	
5.19.1	2198	763	2219	833	false	false	
5.19.2	2410	856	2430	902	false	false	
6.9.1	1250	992	1265	1001	false	false	NA
4.2.3	1102	978	1119	998	false	true	
1.20.2	1118	998	1132	1012	true	false	
6.10.1	1369	958	1429	985	false	true	NA
