class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.2.4	1818	791	1852	861	false	false	
8.24	1795	749	1867	784	false	false	
3.27	1792	651	1863	724	false	false	
8.5.2	1400	852	1431	868	false	false	
8.23	1401	942	1438	959	false	false	
3.24	1402	901	1432	933	false	false	80
1.20.2	1174	987	1190	1001	true	true	
1.25	1153	985	1168	999	true	true	
5.14	1397	815	1429	845	false	false	
6.9.1	1270	880	1345	921	false	true	NA
6.9.1	1348	963	1366	974	false	true	NA
3.24	1134	990	1147	993	false	true	60
4.2.3	1148	957	1176	982	false	true	
6.10.1	1361	955	1381	964	false	true	NA
