class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	1338	961	1354	966	false	true	
5.6	1338	944	1354	960	false	false	
2.4	1335	917	1358	939	false	false	
8.24	1367	928	1391	940	false	false	
3.27	1367	901	1391	926	false	false	
5.19.2	1033	947	1048	962	false	false	
6.4	2067	542	2220	696	false	false	
8.24	928	916	957	931	false	false	
3.27	927	884	958	915	false	false	
8.17	2071	785	2223	862	false	false	
8.6.1	2070	703	2224	781	false	false	
8.6.1	1540	927	1593	955	false	false	
6.4	1542	871	1594	924	false	false	
