class	xtl	ytl	xbr	ybr	temporary	occluded	data
1.34.3	970	1004	1050	1023	false	false	
3.24	1029	973	1051	995	true	false	80
1.25	956	968	994	1003	true	false	
4.2.1	991	939	1030	971	false	true	
6.9.1	1224	974	1243	983	false	false	NA
6.10.1	1188	813	1278	860	false	false	NA
6.9.1	1468	372	1855	579	false	false	NA
8.24	2181	821	2252	858	false	false	
3.27	2175	747	2248	819	false	false	
5.15.5	1421	941	1441	962	false	false	
3.24	2172	663	2244	736	false	false	80
4.2.3	997	972	1027	1003	false	false	
1.34.2	1058	1002	1087	1013	false	true	
1.25	1065	986	1078	1000	true	false	
1.20.2	1083	987	1097	1000	true	false	
6.10.1	1254	965	1273	973	false	true	NA
4.2.3	1060	966	1083	986	false	false	
6.10.1	1372	932	1445	965	false	true	NA
