class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.8	1320	946	1340	956	false	false	
6.4	1354	883	1378	905	false	true	
8.8	1582	808	1645	845	false	false	
8.6.1	1576	769	1645	805	false	false	
6.4	1572	690	1641	760	false	false	
5.19.1	1383	917	1406	940	false	true	
5.19.1	879	913	898	934	false	true	
8.2.3	321	847	352	910	false	false	
3.27	303	776	367	840	false	true	
8.6.1	1320	935	1340	945	false	false	
6.4	1320	913	1338	931	false	false	
8.17	1355	922	1377	934	false	true	
8.6.1	1354	909	1377	921	false	true	
6.4	986	983	996	993	false	false	
