class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.6	1307	983	1320	999	false	false	
2.4	1304	962	1324	981	false	false	
8.24	1326	973	1346	983	false	false	
3.27	1326	950	1346	971	false	false	
6.4	1413	940	1447	976	false	false	
8.6.1	1412	979	1448	998	false	false	
6.4	1542	833	1602	894	false	false	
5.19.2	1047	987	1060	999	false	false	
8.24	977	963	1000	975	false	false	
3.27	976	938	1000	962	false	false	
8.17	1543	933	1605	963	false	false	
8.6.1	1542	898	1606	931	false	false	
5.19.1	1308	1000	1320	1004	false	true	
