class	xtl	ytl	xbr	ybr	temporary	occluded	data
1.20.2	937	940	970	980	true	false	
1.25	899	932	936	974	true	false	
3.24	865	945	895	985	true	false	60
4.2.3	905	874	952	944	false	true	
3.24	1605	955	1628	978	true	false	80
4.2.3	1573	955	1601	985	false	false	
1.25	1536	952	1570	983	true	false	
4.2.1	1570	915	1594	951	false	true	
1.34.3	1544	983	1622	1007	false	true	
5.19.1	1366	800	1407	855	false	true	
4.1.2	1604	695	1744	836	false	false	
2.4	1595	531	1755	687	false	false	
2.2	1585	326	1778	519	false	false	
8.24	1579	938	1616	954	false	false	
3.27	1584	894	1616	935	false	false	
3.24	1582	854	1613	891	false	true	80
6.6	1775	837	1810	869	false	false	
