class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.16	1387	960	1395	974	false	false	
1.25	1220	973	1232	979	true	true	
4.2.1	1130	953	1154	975	false	true	
8.2.4	1831	907	1866	970	false	false	
3.27	1809	790	1879	861	false	false	
6.10.1	1391	910	1424	927	false	false	NA
3.24	1201	974	1212	978	false	true	60
1.20.2	1239	971	1257	989	true	false	
4.2.3	1213	944	1240	974	false	false	
6.9.1	1292	929	1344	956	false	true	NA
3.24	1155	973	1169	988	true	false	80
1.25	1110	970	1134	992	true	false	
4.2.3	1135	974	1153	993	false	false	
8.24	1811	870	1881	902	false	false	
6.9.1	1269	713	1440	803	false	true	NA
6.10.1	1265	964	1288	977	false	true	NA
