class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.9.1	1232	975	1245	984	false	false	NA
8.24	1790	884	1833	907	false	false	
3.24	1785	789	1828	833	false	false	80
5.15.5	1391	947	1408	965	false	false	
3.27	1788	840	1831	883	false	false	
1.25	984	970	1014	1000	true	false	
4.2.3	1018	973	1047	1001	false	false	
4.2.1	1012	940	1049	971	false	true	
3.24	1049	971	1070	993	true	false	80
6.10.1	1194	833	1274	875	false	false	NA
6.9.1	1391	549	1668	698	false	false	NA
1.34.3	992	1003	1068	1020	false	false	
4.2.3	1075	962	1096	984	false	true	
1.34.2	1078	1001	1102	1011	false	true	
1.20.2	1094	985	1108	998	true	false	
1.25	1078	987	1091	999	true	false	
6.10.1	1362	937	1428	966	false	true	NA
