class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.5	1448	942	1453	960	false	true	
8.22.3	1715	1038	1791	1117	false	false	
3.1	233	912	261	944	false	false	
5.19.2	2096	832	2120	887	false	false	
8.22.3	1701	941	1737	1051	false	true	
4.2.3	1689	873	1746	931	false	false	
6.10.1	1480	862	1643	928	false	true	NA
5.19.2	1460	937	1474	963	false	false	
6.9.1	1096	263	1564	494	false	false	NA
6.10.1	1359	955	1400	979	false	false	NA
3.27	1446	966	1467	988	false	true	
8.24	1530	919	1575	940	false	false	
3.27	1529	867	1573	913	false	false	
4.1.1	1531	815	1574	860	false	false	
2.1	1521	742	1579	800	false	false	
6.10.1	1148	994	1181	1006	false	false	NA
6.10.1	1191	993	1224	1004	false	false	NA
6.10.1	1239	992	1272	1003	false	false	NA
