class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.24	1213	970	1227	975	true	true	80
4.2.3	1192	970	1209	987	false	true	
8.2.4	1479	961	1491	983	false	false	
8.24	1468	949	1496	959	false	false	
1.34.2	1272	986	1285	999	false	true	
6.9.1	1368	935	1413	958	false	true	NA
6.10.1	1344	963	1368	974	false	false	NA
1.25	1171	969	1190	987	true	false	
6.9.1	1323	808	1431	866	false	true	NA
6.10.1	1430	932	1448	940	false	true	NA
3.24	1238	971	1251	975	false	true	60
4.2.3	1252	936	1282	966	false	true	
4.2.1	1188	948	1213	968	false	true	
1.25	1258	965	1274	984	true	true	
1.20.2	1276	964	1297	984	true	false	
3.27	1471	921	1493	946	false	false	
